SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,906 40th St #3,Oakland,CA,94608,351000,2,1.0,,783,,1924,,448,,,,,http://www.redfin.com/CA/Oakland/906-40th-St-94608/unit-3/home/530658,,,N,Y,37.8308868,-122.2741893
PAST SALE,May-9-2016,Single Family Residential,3900 Lusk,Oakland,CA,94608,950000,3,2.0,Nobe,1759,4366,1916,397,540,,Sold,,,http://www.redfin.com/CA/Oakland/3900-Lusk-St-94608/home/527417,EBRD/CCAR/Bay East,40733795,N,Y,37.8295166,-122.272001
PAST SALE,April-29-2015,Single Family Residential,3917 Market St,Oakland,CA,94608,750000,3,1.0,Near Emeryville,1333,3640,1940,773,563,,Sold,,,http://www.redfin.com/CA/Oakland/3917-Market-St-94608/home/1457399,EBRD/CCAR/Bay East,40691884,N,Y,37.8302232,-122.2743329
PAST SALE,November-10-2016,Multi-Family (2-4 Unit),972 W MacArthur,Oakland,CA,94608,725000,5,2.0,Oakland,2232,4700,1919,212,325,,Sold,,,http://www.redfin.com/CA/Oakland/972-W-MacArthur-Blvd-94608/home/1242473,EBRD/CCAR/Bay East,40744243,N,Y,37.828628,-122.276502
PAST SALE,October-25-2016,Single Family Residential,3826 MARKET St,Oakland,CA,94608,810000,3,3.0,North Oakland,1864,3100,1912,228,435,,Sold,,,http://www.redfin.com/CA/Oakland/3826-Market-St-94608/home/527567,EBRD/CCAR/Bay East,40754901,N,Y,37.828667,-122.2741421
PAST SALE,July-31-2015,Single Family Residential,3869 MARKET St,Oakland,CA,94608,520000,2,1.0,Nobe,1176,3680,1912,680,442,,Sold,,,http://www.redfin.com/CA/Oakland/3869-Market-St-94608/home/527832,EBRD/CCAR/Bay East,40696640,N,Y,37.8296215,-122.2744756
PAST SALE,October-28-2016,Single Family Residential,1000 39th St,Oakland,CA,94608,650000,4,2.0,Nobe,1932,2840,1904,225,336,,Sold,,,http://www.redfin.com/CA/Oakland/1000-39th-St-94608/home/658985,EBRD/CCAR/Bay East,40757669,N,Y,37.830056,-122.277027
PAST SALE,May-8-2015,Condo/Co-op,1001 46TH St #322,Emeryville,CA,94608-3467,615000,2,2.0,Emeryville Bordr,1757,,2008,764,350,444,Sold,,,http://www.redfin.com/CA/Emeryville/1001-46th-St-94608/unit-322/home/22054049,EBRD/CCAR/Bay East,40686215,N,Y,37.835349,-122.276275
PAST SALE,,Condo/Co-op,1001A 46th St Unit 507A,Emeryville,CA,94608,671000,2,2.0,,1545,,2008,,434,,,,,http://www.redfin.com/CA/Emeryville/1001A-46th-St-94608/unit-507A/home/17185723,,,N,Y,37.835349,-122.276275
PAST SALE,June-3-2016,Single Family Residential,427 Cavour,Oakland,CA,94618,2025000,4,3.0,Rockridge,2083,3650,2016,372,972,,Sold,,,http://www.redfin.com/CA/Oakland/427-Cavour-St-94618/home/908795,EBRD/CCAR/Bay East,40738128,N,Y,37.8376118,-122.2566874
PAST SALE,,Multi-Family (2-4 Unit),366 51st St,Oakland,CA,94609,825000,6,5.0,,3382,7161,1915,,244,,,,,http://www.redfin.com/CA/Oakland/366-51st-St-94609/home/1328897,,,N,Y,37.8363636,-122.2560761
PAST SALE,October-6-2015,Condo/Co-op,5242 MILES Ave Unit A,Oakland,CA,94618,800000,2,1.0,Rockridge,900,,1965,613,889,306,Sold,,,http://www.redfin.com/CA/Oakland/5242-Miles-Ave-94618/unit-A/home/17184178,EBRD/CCAR/Bay East,40714647,N,Y,37.8396366,-122.2576159
PAST SALE,November-13-2015,Single Family Residential,427 Clifton St,Oakland,CA,94618-1167,1300000,3,2.0,Rockridge,1900,5360,1910,575,684,,Sold,,,http://www.redfin.com/CA/Oakland/427-Clifton-St-94618/home/1936242,EBRD/CCAR/Bay East,40719226,N,Y,37.8390772,-122.2555024
PAST SALE,June-9-2015,Single Family Residential,4936 Webster St,Oakland,CA,94609,1650000,4,3.0,Temescal,2317,5600,1910,732,712,,Sold,,,http://www.redfin.com/CA/Oakland/4936-Webster-St-94609/home/79018490,EBRD/CCAR/Bay East,40696745,N,Y,37.8361521,-122.259441
PAST SALE,November-4-2016,Multi-Family (2-4 Unit),470 41st St,Oakland,CA,94609,1134300,4,4.0,Temescal,2537,6088,1920,218,447,,Sold,,,http://www.redfin.com/CA/Oakland/470-41st-St-94609/home/527767,EBRD/CCAR/Bay East,40756959,N,Y,37.8298277,-122.2623332
PAST SALE,April-20-2016,Single Family Residential,4930 WEBSTER St,Oakland,CA,94609,1355000,4,2.0,Temescal,1928,4900,1926,416,703,,Sold,,,http://www.redfin.com/CA/Oakland/4930-Webster-St-94609/home/529340,EBRD/CCAR/Bay East,40733798,N,Y,37.8360483,-122.2594082
PAST SALE,February-10-2016,Single Family Residential,5236 JAMES Ave,Oakland,CA,94618,1243050,3,2.0,Rockridge,1375,3500,1919,486,904,,Sold,,,http://www.redfin.com/CA/Oakland/5236-James-Ave-94618/home/1276185,EBRD/CCAR/Bay East,40725943,Y,Y,37.8374428,-122.2542832
PAST SALE,,Condo/Co-op,480 42nd St Apt A,Oakland,CA,94609,475000,2,2.0,,843,,1920,,563,,,,,http://www.redfin.com/CA/Oakland/480-42nd-St-94609/unit-A/home/2003942,,,N,Y,37.83112,-122.262845
PAST SALE,December-10-2015,Single Family Residential,5269 MANILA Ave,Oakland,CA,94618,855000,2,1.0,Rockridge,1004,3400,1920,548,852,,Sold,,,http://www.redfin.com/CA/Oakland/5269-Manila-Ave-94618/home/1000022,EBRD/CCAR/Bay East,40719915,N,Y,37.837724,-122.253633
PAST SALE,January-7-2016,Condo/Co-op,574 48th St #303,Oakland,CA,94609,525000,2,1.0,Temescal,1113,,2007,520,472,484,Sold,,,http://www.redfin.com/CA/Oakland/574-48th-St-94609/unit-303/home/12116406,EBRD/CCAR/Bay East,40718360,N,Y,37.835551,-122.2647446
PAST SALE,May-7-2015,Single Family Residential,4806 MANILA Ave,Oakland,CA,94609,768000,2,1.0,Temescal,1111,2920,1922,765,691,,Sold,,,http://www.redfin.com/CA/Oakland/4806-Manila-Ave-94609/home/1680086,EBRD/CCAR/Bay East,40692904,N,Y,37.8344119,-122.2555526
PAST SALE,August-23-2016,Single Family Residential,436 50TH St,Oakland,CA,94609,1475000,4,2.0,Temescal,1896,3600,1912,291,778,,Sold,,,http://www.redfin.com/CA/Oakland/436-50th-St-94609/home/1760556,EBRD/CCAR/Bay East,40750000,N,Y,37.8364587,-122.260377
PAST SALE,,Multi-Family (2-4 Unit),4906 Clarke St,Oakland,CA,94609,560000,1,2.0,,1068,2500,1915,,524,,,,,http://www.redfin.com/CA/Oakland/4906-Clarke-St-94609/home/1698649,,,N,Y,37.8360171,-122.2609179
PAST SALE,June-17-2016,Single Family Residential,4154 MANILA Ave,Oakland,CA,94609,1100000,3,1.0,Temescal,1336,3500,1908,358,823,,Sold,,,http://www.redfin.com/CA/Oakland/4154-Manila-Ave-94609/home/527978,EBRD/CCAR/Bay East,40737972,Y,Y,37.8302299,-122.2569893
PAST SALE,May-16-2016,Single Family Residential,4415 WEBSTER St,Oakland,CA,94609,1115000,3,2.0,Temescal,1725,3600,1918,390,646,,Sold,,,http://www.redfin.com/CA/Oakland/4415-Webster-St-94609/home/1774355,EBRD/CCAR/Bay East,40735411,Y,Y,37.8327948,-122.2602396
PAST SALE,December-28-2016,Single Family Residential,416 48th St,Oakland,CA,94609,960000,2,2.5,Temescal,1208,2200,1913,164,795,133,Sold,,,http://www.redfin.com/CA/Oakland/416-48th-St-94609/home/109240660,EBRD/CCAR/Bay East,40759816,N,Y,37.8343151,-122.2593079
PAST SALE,August-12-2016,Single Family Residential,820 APGAR St,Oakland,CA,94608,760000,2,2.0,Oakland,1171,3255,1914,302,649,,Sold,,,http://www.redfin.com/CA/Oakland/820-Apgar-St-94608/home/1903783,EBRD/CCAR/Bay East,40746248,N,Y,37.8288713,-122.2721679
PAST SALE,December-19-2014,Multi-Family (5+ Unit),4706 SHATTUCK Ave,Oakland,CA,94609-2033,875000,5,4.0,Oakland,1784,3377,1898,904,490,,Sold,,,http://www.redfin.com/CA/Oakland/4706-Shattuck-Ave-94609/home/56503476,EBRD/CCAR/Bay East,40662971,N,Y,37.834581,-122.263402
PAST SALE,,Single Family Residential,4514 Linden St,Oakland,CA,94608,650000,3,2.0,,1114,2880,1910,,583,,,,,http://www.redfin.com/CA/Oakland/4514-Linden-St-94608/home/528988,,,N,Y,37.8351329,-122.275188
PAST SALE,,Single Family Residential,5112 Miles Ave,Oakland,CA,94618,805000,2,1.0,,1206,5947,1912,,667,,,,,http://www.redfin.com/CA/Oakland/5112-Miles-Ave-94618/home/529283,,,N,Y,37.8371902,-122.2596447
PAST SALE,June-28-2016,Condo/Co-op,4811 TELEGRAPH Ave #503,Oakland,CA,94609,730000,1,1.5,Temescal,1066,,2004,347,685,422,Sold,,,http://www.redfin.com/CA/Oakland/4811-Telegraph-Ave-94609/unit-503/home/535646,EBRD/CCAR/Bay East,40742333,N,Y,37.8352691,-122.2632163
PAST SALE,January-5-2016,Multi-Family (2-4 Unit),3650 West St,Oakland,CA,94608,550000,4,2.0,North Oakland,1758,2730,1915,522,313,,Sold,,,http://www.redfin.com/CA/Oakland/3650-West-St-94608/home/689273,EBRD/CCAR/Bay East,40721008,N,Y,37.826335,-122.271637
PAST SALE,July-9-2014,Condo/Co-op,1007 41ST St #123,Emeryville,CA,94608-3619,385000,2,2.0,Emeryville,1249,,2005,1067,308,588,Sold,,,http://www.redfin.com/CA/Oakland/1007-41st-St-94608/unit-123/home/12115010,EBRD/CCAR/Bay East,40629377,N,Y,37.8320217,-122.2775598
PAST SALE,October-20-2015,Single Family Residential,432 50TH St,Oakland,CA,94609,1325000,3,2.5,Temescal,1585,3600,1900,599,836,,Sold,,,http://www.redfin.com/CA/Oakland/432-50th-St-94609/home/536117,EBRD/CCAR/Bay East,40715778,N,Y,37.8365148,-122.2602356
PAST SALE,July-24-2015,Condo/Co-op,4226 West,Oakland,CA,94608,600000,2,2.0,West Oakland,1150,2250,1915,687,522,200,Sold,,,http://www.redfin.com/CA/Oakland/4226-West-St-94608/home/528480,EBRD/CCAR/Bay East,40693132,N,Y,37.832431,-122.270134
PAST SALE,April-4-2016,Single Family Residential,745 45th St,Oakland,CA,94609,690000,3,1.0,Emeryville Bordr,1014,3500,1922,432,680,,Sold,,,http://www.redfin.com/CA/Oakland/745-45th-St-94609/home/833720,EBRD/CCAR/Bay East,40726188,N,Y,37.8337376,-122.269593
PAST SALE,November-18-2015,Single Family Residential,5239 BOYD Ave,Oakland,CA,94618,1275000,2,2.0,Prime Rockridge,2120,5000,1910,570,601,,Sold,,,http://www.redfin.com/CA/Oakland/5239-Boyd-Ave-94618/home/1701512,EBRD/CCAR/Bay East,40717486,N,Y,37.8384209,-122.256138
PAST SALE,October-9-2014,Multi-Family (2-4 Unit),449 37TH St,Oakland,CA,94609-2812,925000,2,3.0,Oakland,1904,4310,1910,975,486,,Sold,,,http://www.redfin.com/CA/Oakland/449-37th-St-94609/unit-1/home/1630266,EBRD/CCAR/Bay East,40670888,N,Y,37.8247025,-122.2633771
PAST SALE,December-16-2014,Multi-Family (2-4 Unit),439 37th St,Oakland,CA,94609-2812,899000,6,4.0,Oakland,2636,3450,1907,907,341,,Sold,,,http://www.redfin.com/CA/Oakland/439-37th-St-94609/home/527701,EBRD/CCAR/Bay East,40678820,N,Y,37.8246086,-122.2630556
PAST SALE,,Condo/Co-op,424 Avon St Apt 1,Oakland,CA,94618,550000,2,1.0,,775,,1952,,710,,,,,http://www.redfin.com/CA/Oakland/424-Avon-St-94618/unit-1/home/12116412,,,N,Y,37.8377531,-122.258324
PAST SALE,March-6-2017,Multi-Family (2-4 Unit),3943 Ruby St,Oakland,CA,94609,925000,5,4.0,Oakland,3120,3750,1924,96,296,,Sold,,,http://www.redfin.com/CA/Oakland/3943-Ruby-St-94609/home/528154,EBRD/CCAR/Bay East,40766632,N,Y,37.8284664,-122.2622557
PAST SALE,August-8-2014,Single Family Residential,433 51ST St,Oakland,CA,94609-2144,965000,3,2.0,Temescal/R.Ridge,1287,3600,1912,1037,750,,Sold,,,http://www.redfin.com/CA/Oakland/433-51st-St-94609/home/1665909,EBRD/CCAR/Bay East,40665961,N,Y,37.8367158,-122.2600238
PAST SALE,June-22-2016,Condo/Co-op,4811 TELEGRAPH Ave #210,Oakland,CA,94609,800000,2,2.5,Temescal,1195,,2004,353,669,432,Sold,,,http://www.redfin.com/CA/Oakland/4811-Telegraph-Ave-94609/unit-210/home/1539748,EBRD/CCAR/Bay East,40741184,N,Y,37.8352691,-122.2632163
PAST SALE,,Multi-Family (2-4 Unit),458 49th St,Oakland,CA,94609,286000,5,2.0,,2243,2500,1910,,128,,,,,http://www.redfin.com/CA/Oakland/458-49th-St-94609/home/1158678,,,N,Y,37.836001,-122.261477
PAST SALE,March-18-2015,Single Family Residential,448 49TH St,Oakland,CA,94609-2146,900000,2,1.5,Temescal,982,2475,1915,815,916,,Sold,,,http://www.redfin.com/CA/Oakland/448-49th-St-94609/home/528691,EBRD/CCAR/Bay East,40686784,N,Y,37.8358194,-122.260952
PAST SALE,January-26-2017,Single Family Residential,521 44Th St,Oakland,CA,94609,785000,3,2.0,Temescal,1017,4000,1904,135,772,,Sold,,,http://www.redfin.com/CA/Oakland/521-44th-St-94609/home/2013282,EBRD/CCAR/Bay East,40765869,N,Y,37.832189,-122.2644677
PAST SALE,December-2-2016,Single Family Residential,444 49Th St,Oakland,CA,94609,1005000,3,2.0,Temescal,1310,3500,1913,190,767,,Sold,,,http://www.redfin.com/CA/Oakland/444-49th-St-94609/home/689607,EBRD/CCAR/Bay East,40761639,Y,Y,37.8358417,-122.2607619
PAST SALE,,Multi-Family (2-4 Unit),408 49th St,Oakland,CA,94609,840000,4,2.0,,2098,3822,1910,,400,,,,,http://www.redfin.com/CA/Oakland/408-49th-St-94609/home/1754674,,,N,Y,37.8354975,-122.2590396
PAST SALE,December-28-2016,Single Family Residential,414 48th St,Oakland,CA,94609,879000,2,2.0,Temescal,1248,,1913,164,704,133,Sold,,,http://www.redfin.com/CA/Oakland/414-48th-St-94609/home/109239571,EBRD/CCAR/Bay East,40759790,N,Y,37.8343174,-122.2592755
PAST SALE,November-13-2015,Condo/Co-op,4216 SHAFTER Ave,Oakland,CA,94609,488000,1,1.0,Temescal,548,,1922,575,891,155,Sold,,,http://www.redfin.com/CA/Oakland/4216-Shafter-Ave-94609/home/1887615,EBRD/CCAR/Bay East,40717564,N,Y,37.831474,-122.258626
PAST SALE,December-24-2015,Multi-Family (2-4 Unit),530 44th St,Oakland,CA,94609,875000,5,3.0,Temescal,2730,4275,1908,534,321,,Sold,,,http://www.redfin.com/CA/Oakland/530-44th-St-94609/home/1562933,EBRD/CCAR/Bay East,40721836,N,Y,37.832639,-122.264711
PAST SALE,May-12-2016,Condo/Co-op,4811 TELEGRAPH Ave #502,Oakland,CA,94609,880000,3,2.5,Temescal,1726,,2004,394,510,493,Sold,,,http://www.redfin.com/CA/Oakland/4811-Telegraph-Ave-94609/unit-502/home/1238512,EBRD/CCAR/Bay East,40735188,N,Y,37.8352691,-122.2632163
PAST SALE,July-27-2015,Single Family Residential,453 45TH St,Oakland,CA,94609,799000,3,2.5,Temescal,1533,3850,1914,684,521,,Sold,,,http://www.redfin.com/CA/Oakland/453-45th-St-94609/home/1164047,EBRD/CCAR/Bay East,40699862,N,Y,37.833053,-122.2610884
PAST SALE,July-30-2014,Single Family Residential,5120 Coronado Ave,Oakland,CA,94618,930000,2,2.0,Rockridge,1487,4000,1921,1046,625,,Sold,,,http://www.redfin.com/CA/Oakland/5120-Coronado-Ave-94618/home/1164097,EBRD/CCAR/Bay East,40659681,N,Y,37.8357665,-122.2537016
PAST SALE,November-19-2015,Single Family Residential,367 49TH St,Oakland,CA,94609,878000,2,1.0,Temescal,976,3720,1908,569,900,,Sold,,,http://www.redfin.com/CA/Oakland/367-49th-St-94609/home/2017112,EBRD/CCAR/Bay East,40716581,N,Y,37.8347354,-122.2566892
PAST SALE,August-3-2016,Single Family Residential,5001 LAWTON Ave,Oakland,CA,94609,875000,3,1.5,Temescal/R.Ridge,1416,4550,1918,311,618,,Sold,,,http://www.redfin.com/CA/Oakland/5001-Lawton-Ave-94609/home/1328876,EBRD/CCAR/Bay East,40742783,N,Y,37.8358688,-122.2568648
PAST SALE,August-24-2016,Single Family Residential,5119 DESMOND St,Oakland,CA,94618,1085000,2,1.5,Rockridge,1140,4000,1920,290,952,,Sold,,,http://www.redfin.com/CA/Oakland/5119-Desmond-St-94618/home/1288781,EBRD/CCAR/Bay East,40747729,N,Y,37.8357418,-122.2533253
PAST SALE,July-21-2015,Condo/Co-op,344 51ST St,Oakland,CA,94609,750000,3,2.0,Temescal/R.Ridge,1505,,1914,690,498,120,Sold,,,http://www.redfin.com/CA/Oakland/344-51st-St-94609/home/784507,EBRD/CCAR/Bay East,40702495,N,Y,37.8357347,-122.254957
PAST SALE,December-18-2015,Single Family Residential,4811 WEBSTER St,Oakland,CA,94609,1276000,3,2.5,Temescal,1384,4130,1904,540,922,,Sold,,,http://www.redfin.com/CA/Oakland/4811-Webster-St-94609/home/727810,EBRD/CCAR/Bay East,40721483,N,Y,37.8346627,-122.2603249
